CORP_KEY|CIFID|CORP_REP_KEY|TYPE|STR1|STR2|STR3|STR4|STR5|STR6|STR7|STR8|STR9|STR10|STR11|DATE1|STR12|DATE2|AMOUNT1|AMOUNT2|AMOUNT3|AMOUNT4|SMALL_STR1|SMALL_STR2|SMALL_STR3|SMALL_STR4|SMALL_STR5|SMALL_STR6|SMALL_STR7|SMALL_STR8|SMALL_STR9|SMALL_STR10|MED_STR1|MED_STR2|MED_STR3|MED_STR4|MED_STR5|MED_STR6|MED_STR7|MED_STR8|MED_STR9|MED_STR10|LARGE_STR1|LARGE_STR2|LARGE_STR3|LARGE_STR4|LARGE_STR5|DATE3|DATE4|DATE5|DATE6|DATE7|DATE8|DATE9|DATE10|NUMBER1|NUMBER2|NUMBER3|NUMBER4|NUMBER5|NUMBER6|NUMBER7|NUMBER8|NUMBER9|NUMBER10|DECIMAL1|DECIMAL2|DECIMAL3|DECIMAL4|DECIMAL5|DECIMAL6|DECIMAL7|DECIMAL8|DECIMAL9|DECIMAL10|ENTITYTYPE|STR43|STR44|STR45|STR46|STR47|STR48|STR49|STR50|ORGKEY|STR21|STR22|STR23|STR24|STR25|STR26|STR27|STR28|STR29|STR30|STR31|STR32|STR38|STR39|STR40|STR41|STR42|DBFLOAT1|DBFLOAT2|DBFLOAT3|DBFLOAT4|DBFLOAT5|AMOUNT5|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|INT1|INT2|INT3|INT4|INT5|INT6|INT7|INT8|INT9|INT10|INT11|INT12|INT13|INT14|INT15|MLUSERFIELD1|MLUSERFIELD2|MLUSERFIELD3|MLUSERFIELD4|MLUSERFIELD5|STR1_CODE|STR2_CODE|STR3_CODE|STR4_CODE|STR5_CODE|CORE_CUST_ID|CORE_CHILD_CUST_ID|PERCENTAGE1|PERCENTAGE2|PERCENTAGE3|PERCENTAGE4|PERCENTAGE5|BANK_ID|STR4_ALT1|STR5_ALT1|STR1_ALT1
C000000044|C000000044||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000044||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000135|C000000135||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000135||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000147|C000000147||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000147||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000150|C000000150||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000150||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000501|C000000501||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000501||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000510|C000000510||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000510||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000512|C000000512||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000512||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000521|C000000521||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000521||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000246|C000000246||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000246||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000254|C000000254||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000254||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000262|C000000262||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000262||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000525|C000000525||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000525||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000532|C000000532||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000532||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000538|C000000538||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000538||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000545|C000000545||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000545||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000550|C000000550||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000550||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000000556|C000000556||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000000556||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363799|C000363799||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363799||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363764|C000363764||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363764||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363860|C000363860||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363860||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363966|C000363966||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363966||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363950|C000363950||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363950||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363848|C000363848||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363848||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000363908|C000363908||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000363908||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360439|C000360439||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360439||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360811|C000360811||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360811||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360521|C000360521||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360521||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360553|C000360553||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360553||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360786|C000360786||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360786||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360793|C000360793||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360793||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360734|C000360734||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360734||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360738|C000360738||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360738||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360946|C000360946||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360946||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360964|C000360964||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360964||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360635|C000360635||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360635||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360810|C000360810||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360810||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360828|C000360828||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360828||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360825|C000360825||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360825||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360867|C000360867||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360867||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360894|C000360894||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360894||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360985|C000360985||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360985||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360921|C000360921||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360921||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360874|C000360874||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360874||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000361004|C000361004||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000361004||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360906|C000360906||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360906||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360966|C000360966||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360966||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209089|C000209089||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209089||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209027|C000209027||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209027||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209043|C000209043||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209043||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209098|C000209098||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209098||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360378|C000360378||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360378||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209889|C000209889||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209889||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209845|C000209845||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209845||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209866|C000209866||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209866||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209905|C000209905||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209905||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209767|C000209767||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209767||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209826|C000209826||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209826||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209857|C000209857||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209857||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000360827|C000360827||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000360827||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000374465|C000374465||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000374465||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000373872|C000373872||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000373872||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000373835|C000373835||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000373835||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000374224|C000374224||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000374224||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143472|C000143472||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143472||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143548|C000143548||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143548||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143655|C000143655||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143655||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143643|C000143643||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143643||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143817|C000143817||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143817||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143837|C000143837||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143837||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209109|C000209109||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209109||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209112|C000209112||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209112||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209124|C000209124||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209124||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209210|C000209210||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209210||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209198|C000209198||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209198||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209164|C000209164||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209164||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209157|C000209157||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209157||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209241|C000209241||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209241||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209006|C000209006||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209006||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209393|C000209393||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209393||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000209326|C000209326||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000209326||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159025|C000159025||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159025||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159010|C000159010||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159010||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000123539|C000123539||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000123539||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143612|C000143612||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143612||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143585|C000143585||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143585||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143617|C000143617||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143617||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143662|C000143662||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143662||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143570|C000143570||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143570||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143699|C000143699||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143699||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000143719|C000143719||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000143719||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159520|C000159520||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159520||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159550|C000159550||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159550||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159575|C000159575||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159575||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159587|C000159587||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159587||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159568|C000159568||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159568||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159602|C000159602||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159602||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159504|C000159504||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159504||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159525|C000159525||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159525||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159677|C000159677||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159677||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159628|C000159628||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159628||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159686|C000159686||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159686||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159687|C000159687||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159687||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000157253|C000157253||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000157253||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
C000159666|C000159666||CURRENCY|NPR|||||||||||31-12-2099|||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||CUSTOMER|||||||||C000159666||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|||01|||
